,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
7630,791,Product Launch,Marketing,Testing,9,90,Bob Green,Pending,2023-09-04,,5.202090390284676
7631,358,Employee Recruitment,Sales,Receive Invoice,10,360,Charlie Doe,Completed,2023-05-19,2023-05-19 10:00:00,5.437948778023415
7632,271,Employee Recruitment,Sales,Job Posting,3,222,Alice Black,Pending,2023-08-14,,2.110828843645476
7633,248,Software Development,Sales,Product Design,7,84,Jane Green,In Progress,2023-02-04,,9.605016221145815
7634,134,Employee Recruitment,Finance,Collect Documents,18,252,Bob White,In Progress,2023-01-28,,2.244039487484776
7635,118,Software Development,Finance,Approve Invoice,14,224,Bob Doe,Completed,2023-08-01,2023-08-01 14:00:00,4.2118029159625605
7636,919,Invoice Processing,Sales,Product Design,20,1920,Alice Black,Completed,2023-08-19,2023-08-19 20:00:00,1.701745218646653
7637,879,Invoice Processing,Marketing,Market Research,15,600,Jane White,Pending,2023-04-22,,0.059355967738921
7638,193,Product Launch,Marketing,Requirements Gathering,9,423,Charlie White,Completed,2023-06-11,2023-06-11 09:00:00,1.8009559437727352
7639,545,Software Development,Sales,Product Design,19,703,Charlie Smith,Completed,2023-03-06,2023-03-06 19:00:00,7.209765749393985
7640,315,Invoice Processing,Marketing,Collect Documents,4,392,Charlie Black,Completed,2023-08-06,2023-08-06 04:00:00,1.5980209494846689
7641,619,Invoice Processing,Marketing,Launch Campaign,19,1064,Charlie Brown,In Progress,2023-08-15,,3.9136592336746494
7642,769,Software Development,Finance,Verify Invoice,1,75,Jane Smith,In Progress,2023-07-14,,3.5730085978599835
7643,75,Customer Onboarding,Marketing,Screen Candidates,20,900,Alex Doe,Completed,2023-11-22,2023-11-22 20:00:00,8.907109494867044
7644,671,Product Launch,Finance,Testing,1,38,Bob Green,Pending,2023-08-20,,9.987093452875182
7645,580,Software Development,Sales,Collect Documents,19,1881,John Black,Pending,2023-03-15,,1.1918601662005546
7646,891,Software Development,IT,Coding,20,540,John Smith,In Progress,2023-11-15,,0.8607295646743762
7647,334,Product Launch,IT,Launch Campaign,13,1079,Charlie White,In Progress,2023-03-30,,1.1315789681949673
7648,798,Software Development,HR,Review Documents,11,209,Bob Smith,In Progress,2023-06-20,,4.724438110027991
7649,861,Customer Onboarding,Sales,Review Documents,2,26,Bob Brown,Completed,2023-03-28,2023-03-28 02:00:00,9.788137876263164
7650,315,Software Development,Sales,Market Research,9,495,Bob Green,Completed,2023-12-30,2023-12-30 09:00:00,5.499469994864967
7651,563,Product Launch,IT,Testing,20,960,Alice Green,Pending,2023-07-08,,8.73616151078534
7652,162,Employee Recruitment,Marketing,Market Research,1,79,Alice Smith,Pending,2023-01-25,,6.095824331246816
7653,608,Customer Onboarding,Sales,Job Posting,2,50,Bob Brown,Pending,2023-05-17,,7.946917460901983
7654,877,Software Development,Finance,Coding,12,228,Alex Green,In Progress,2023-11-17,,8.313862820360061
7655,850,Invoice Processing,Finance,Collect Documents,15,915,Jane Smith,Completed,2023-01-03,2023-01-03 15:00:00,2.98363761945473
7656,320,Software Development,Finance,Launch Campaign,10,370,Jane White,In Progress,2023-06-05,,3.341595811465515
7657,393,Customer Onboarding,IT,Collect Documents,14,238,Bob Brown,Completed,2023-02-06,2023-02-06 14:00:00,3.663212966842113
7658,470,Product Launch,Sales,Initial Contact,8,296,Alice Brown,Pending,2023-08-29,,9.294275770254467
7659,47,Product Launch,Marketing,Requirements Gathering,14,1162,Alex White,Completed,2023-09-11,2023-09-11 14:00:00,8.745562915611059
7660,5,Customer Onboarding,Finance,Initial Contact,11,330,John Brown,Pending,2023-08-24,,8.8072420297954
7661,569,Software Development,HR,Job Posting,7,259,Alex Green,Pending,2023-05-16,,7.625667597124832
7662,673,Customer Onboarding,Sales,Collect Documents,3,234,Charlie Black,Completed,2023-10-10,2023-10-10 03:00:00,4.998103408551571
7663,19,Customer Onboarding,Sales,Coding,10,880,John Black,In Progress,2023-10-31,,5.279381466973279
7664,935,Employee Recruitment,HR,Coding,3,276,Bob Brown,Completed,2023-12-11,2023-12-11 03:00:00,0.4395224470218928
7665,138,Customer Onboarding,IT,Job Posting,12,276,Jane Brown,Completed,2023-02-05,2023-02-05 12:00:00,2.2287985771370766
7666,434,Invoice Processing,Marketing,Initial Contact,5,170,Alex Black,In Progress,2023-03-03,,8.271625950710822
7667,872,Invoice Processing,HR,Launch Campaign,16,1280,Alex Brown,In Progress,2023-11-27,,1.144211236233582
7668,439,Customer Onboarding,Finance,Approve Invoice,17,1071,Alex Doe,Pending,2023-11-29,,7.086655737717134
7669,884,Invoice Processing,Marketing,Conduct Interviews,18,1548,Bob Black,Pending,2023-12-21,,2.245794944578753
7670,993,Employee Recruitment,IT,Initial Contact,3,174,Charlie White,In Progress,2023-09-01,,6.947551360624052
7671,431,Employee Recruitment,Sales,Market Research,18,864,Alice Doe,In Progress,2023-07-24,,6.281450035093677
7672,149,Employee Recruitment,HR,Market Research,18,612,Alice Green,Pending,2023-01-04,,1.0556769751003323
7673,453,Invoice Processing,Sales,Approve Invoice,3,183,Alex White,Pending,2023-04-03,,6.117449852397458
7674,725,Software Development,HR,Testing,9,333,Bob Brown,In Progress,2023-09-07,,9.439046643080998
7675,604,Software Development,IT,Verify Invoice,1,30,Jane Doe,In Progress,2023-11-29,,5.993560681182334
7676,45,Customer Onboarding,Finance,Job Posting,19,1349,John Doe,In Progress,2023-01-10,,9.792105521063313
7677,890,Invoice Processing,Sales,Conduct Interviews,2,44,Jane Green,Pending,2023-07-04,,8.033231405758789
7678,222,Product Launch,IT,Requirements Gathering,15,150,Alice Smith,Pending,2023-10-24,,0.9479352469657564
7679,854,Employee Recruitment,Sales,Market Research,8,120,Alex Smith,Pending,2023-10-06,,6.053271776614324
7680,559,Product Launch,HR,Screen Candidates,12,768,Charlie Doe,Completed,2023-03-20,2023-03-20 12:00:00,3.886543193519444
7681,38,Product Launch,Marketing,Coding,17,459,Alex Smith,Pending,2023-12-15,,6.651043082513243
7682,232,Product Launch,Finance,Verify Invoice,13,1196,Charlie White,Pending,2023-09-04,,7.586019738929476
7683,313,Customer Onboarding,Sales,Product Design,7,329,Alex Black,In Progress,2023-05-06,,0.7824645347204795
7684,508,Customer Onboarding,IT,Product Design,18,1746,Charlie Smith,Completed,2023-12-31,2023-12-31 18:00:00,2.766001191404832
7685,691,Employee Recruitment,Finance,Launch Campaign,3,123,Alice White,In Progress,2023-11-29,,0.7043541671510245
7686,58,Product Launch,Sales,Conduct Interviews,20,1300,Jane Brown,Pending,2023-06-01,,2.4069583629168614
7687,118,Customer Onboarding,Marketing,Initial Contact,13,1144,Charlie Brown,In Progress,2023-08-08,,5.518846050247519
7688,185,Product Launch,Sales,Testing,16,1392,Bob Green,Pending,2023-12-25,,1.7594304090911894
7689,342,Invoice Processing,HR,Market Research,2,148,Alex White,Completed,2023-07-02,2023-07-02 02:00:00,7.525410968034937
7690,673,Employee Recruitment,Sales,Testing,2,118,Bob Doe,In Progress,2023-03-19,,5.860704368275385
7691,878,Customer Onboarding,HR,Conduct Interviews,19,1197,Alex Doe,In Progress,2023-03-04,,1.4333395488707434
7692,717,Invoice Processing,IT,Review Documents,18,936,John White,In Progress,2023-04-05,,8.477762338914628
7693,665,Software Development,IT,Screen Candidates,17,765,Alice Green,Completed,2023-06-29,2023-06-29 17:00:00,1.0534269719539202
7694,739,Invoice Processing,IT,Job Posting,19,1596,John Smith,Pending,2023-03-23,,8.986560909267537
7695,541,Product Launch,HR,Testing,7,133,Bob Brown,Completed,2023-04-25,2023-04-25 07:00:00,5.270198368948501
7696,851,Invoice Processing,IT,Market Research,1,35,Alice Brown,In Progress,2023-02-10,,1.6593593259015926
7697,413,Software Development,Finance,Product Design,14,728,Alice Brown,In Progress,2023-11-19,,3.384696683853562
7698,600,Customer Onboarding,HR,Testing,10,480,Bob Black,Pending,2023-10-03,,1.8249562650685591
7699,273,Employee Recruitment,HR,Collect Documents,7,140,Jane Brown,In Progress,2023-07-18,,3.360861322415336
7700,723,Product Launch,IT,Launch Campaign,10,750,Alex Brown,Completed,2023-12-02,2023-12-02 10:00:00,8.44260760740551
7701,465,Employee Recruitment,Marketing,Product Design,13,403,Charlie Doe,Completed,2023-06-20,2023-06-20 13:00:00,2.5239257647340185
7702,441,Software Development,Sales,Testing,15,810,Alex White,Pending,2023-07-28,,2.9338415070592894
7703,783,Employee Recruitment,Marketing,Initial Contact,11,858,John Doe,Completed,2023-04-23,2023-04-23 11:00:00,0.8475825638153056
7704,425,Software Development,HR,Market Research,2,140,John Black,In Progress,2023-12-05,,6.11691259436115
7705,432,Product Launch,HR,Product Design,19,760,Charlie Green,Completed,2023-07-18,2023-07-18 19:00:00,6.041308961500052
7706,195,Customer Onboarding,Sales,Conduct Interviews,7,483,Alice Doe,Pending,2023-06-14,,0.1465670762660975
7707,257,Invoice Processing,IT,Collect Documents,8,264,John Smith,Pending,2023-12-23,,3.578026765344655
7708,728,Invoice Processing,HR,Initial Contact,2,86,John White,Completed,2023-10-13,2023-10-13 02:00:00,1.417709833246512
7709,183,Employee Recruitment,Marketing,Launch Campaign,13,845,Charlie Smith,Completed,2023-01-17,2023-01-17 13:00:00,8.147301199080308
7710,700,Product Launch,IT,Screen Candidates,3,45,Bob Smith,Completed,2023-02-04,2023-02-04 03:00:00,4.65996058597095
7711,161,Invoice Processing,Finance,Launch Campaign,11,704,Charlie Green,In Progress,2023-08-13,,9.26180545629798
7712,97,Product Launch,HR,Coding,7,392,Alice Doe,Pending,2023-01-04,,6.772842742796755
7713,329,Employee Recruitment,Finance,Screen Candidates,10,480,Alex Black,In Progress,2023-05-26,,2.5999551206889397
7714,302,Product Launch,HR,Initial Contact,14,644,Alex White,In Progress,2023-02-14,,2.187833179523291
7715,967,Product Launch,IT,Verify Invoice,6,198,Alex Smith,Completed,2023-01-03,2023-01-03 06:00:00,3.5409552333802163
7716,61,Employee Recruitment,Finance,Approve Invoice,7,189,Bob Green,Completed,2023-11-30,2023-11-30 07:00:00,6.328526725547219
7717,179,Invoice Processing,IT,Launch Campaign,8,680,Alice Smith,In Progress,2023-05-28,,6.6794497784642735
7718,917,Customer Onboarding,HR,Conduct Interviews,18,288,Alice Brown,Pending,2023-10-13,,6.048948852119723
7719,738,Employee Recruitment,Sales,Product Design,6,414,Charlie Green,Completed,2023-09-28,2023-09-28 06:00:00,4.610970489603352
7720,970,Customer Onboarding,Marketing,Testing,7,245,John Green,In Progress,2023-01-21,,3.5446881597474533
7721,739,Customer Onboarding,Marketing,Review Documents,16,672,Alice Brown,Pending,2023-09-01,,3.3512661993317048
7722,418,Invoice Processing,Finance,Screen Candidates,18,1242,John White,Pending,2023-01-18,,9.713479005733438
7723,343,Software Development,HR,Market Research,20,860,Alice Green,In Progress,2023-12-27,,9.623161700611009
7724,411,Invoice Processing,HR,Approve Invoice,1,64,John Doe,Pending,2023-01-08,,0.9979788708165982
7725,323,Invoice Processing,Sales,Coding,13,1235,Bob Brown,In Progress,2023-01-16,,8.486010989002512
7726,688,Customer Onboarding,Finance,Market Research,8,304,Alice Brown,In Progress,2023-07-23,,3.1138881757225114
7727,299,Customer Onboarding,Marketing,Job Posting,5,500,Alice Brown,Pending,2023-04-22,,2.8402818246663744
7728,260,Software Development,Finance,Launch Campaign,14,630,Alex Black,Pending,2023-09-25,,6.81425343536556
7729,609,Customer Onboarding,Marketing,Review Documents,5,70,Alex Smith,Completed,2023-04-02,2023-04-02 05:00:00,6.268586297397658
7730,821,Product Launch,Sales,Approve Invoice,8,144,Alex Doe,In Progress,2023-01-07,,3.642833704453227
7731,535,Employee Recruitment,Sales,Conduct Interviews,10,600,Bob White,Completed,2023-11-09,2023-11-09 10:00:00,4.4914399386516575
7732,958,Invoice Processing,HR,Review Documents,1,83,John Green,Completed,2023-08-27,2023-08-27 01:00:00,4.023417575772291
7733,738,Software Development,HR,Review Documents,10,930,Bob Brown,In Progress,2023-10-12,,9.29920415840259
7734,173,Employee Recruitment,IT,Requirements Gathering,15,930,Charlie Smith,In Progress,2023-05-23,,7.993503318862176
7735,297,Invoice Processing,IT,Coding,1,29,Alex Green,Pending,2023-12-27,,9.70090048740594
7736,669,Software Development,Sales,Testing,9,738,Bob Black,Completed,2023-10-29,2023-10-29 09:00:00,7.507926072292702
7737,449,Software Development,Finance,Launch Campaign,9,342,Alice Smith,In Progress,2023-10-13,,5.790308730539643
7738,970,Software Development,HR,Collect Documents,5,335,Alex Black,In Progress,2023-06-19,,7.860896935193438
7739,963,Product Launch,IT,Initial Contact,14,630,Bob Black,In Progress,2023-02-04,,0.1688441371300264
7740,590,Product Launch,IT,Job Posting,14,770,Charlie Green,In Progress,2023-02-19,,4.9538838451914815
7741,926,Customer Onboarding,HR,Requirements Gathering,5,355,John Green,Pending,2023-11-23,,8.00981293308434
7742,832,Invoice Processing,IT,Screen Candidates,9,351,Bob Green,In Progress,2023-03-26,,9.186388213497658
7743,719,Employee Recruitment,Finance,Testing,4,40,Bob White,Pending,2023-01-19,,4.521721514606444
7744,977,Customer Onboarding,Finance,Job Posting,6,354,Jane Doe,Completed,2023-10-16,2023-10-16 06:00:00,8.92981770232291
7745,152,Product Launch,HR,Verify Invoice,9,162,Alex Black,Pending,2023-03-03,,3.380345018714052
7746,877,Product Launch,HR,Screen Candidates,8,608,John Black,Pending,2023-05-19,,3.561802464123464
7747,814,Software Development,IT,Review Documents,1,32,Alex Black,Pending,2023-02-21,,0.806752116170889
7748,804,Product Launch,Marketing,Testing,9,306,Alice Green,Completed,2023-03-26,2023-03-26 09:00:00,4.581394591632869
7749,52,Employee Recruitment,HR,Review Documents,12,708,Jane Doe,Pending,2023-10-02,,0.0145296516167681
7750,227,Customer Onboarding,Sales,Coding,4,340,Bob Smith,Pending,2023-01-31,,3.0611065447724477
7751,852,Invoice Processing,IT,Job Posting,15,705,Bob Doe,Completed,2023-02-14,2023-02-14 15:00:00,1.35208996807749
7752,580,Product Launch,Finance,Collect Documents,16,272,John Brown,In Progress,2023-11-11,,9.745401488100814
7753,46,Invoice Processing,Sales,Product Design,20,1460,Charlie Green,Completed,2023-01-16,2023-01-16 20:00:00,2.048763206290962
7754,815,Software Development,Sales,Conduct Interviews,17,1530,Bob Smith,In Progress,2023-08-06,,7.350935117446445
7755,562,Invoice Processing,IT,Launch Campaign,14,602,Bob Brown,Pending,2023-03-16,,8.230710047128607
7756,261,Customer Onboarding,Marketing,Conduct Interviews,4,100,Bob White,In Progress,2023-10-28,,5.498724052115772
7757,255,Customer Onboarding,Finance,Launch Campaign,14,798,Charlie Brown,Pending,2023-05-28,,6.619390323934398
7758,783,Customer Onboarding,Sales,Launch Campaign,2,68,Charlie Black,In Progress,2023-05-29,,3.766779964702266
7759,570,Software Development,HR,Testing,7,441,Bob Brown,Completed,2023-10-24,2023-10-24 07:00:00,1.466970935627171
7760,173,Employee Recruitment,Finance,Requirements Gathering,16,1072,Alex White,In Progress,2023-04-30,,4.905407933764348
7761,541,Product Launch,HR,Verify Invoice,10,980,Charlie Doe,In Progress,2023-11-04,,5.854487215893532
7762,605,Invoice Processing,Sales,Collect Documents,7,672,Charlie Brown,Completed,2023-02-17,2023-02-17 07:00:00,2.3183603217974924
7763,493,Customer Onboarding,Sales,Collect Documents,6,516,Jane Brown,Pending,2023-11-22,,7.384846626474063
7764,387,Product Launch,Finance,Conduct Interviews,15,1050,Alex Black,Completed,2023-11-21,2023-11-21 15:00:00,9.013034592720988
7765,372,Software Development,Marketing,Job Posting,10,690,Jane Smith,In Progress,2023-04-11,,6.531191368761813
7766,939,Product Launch,HR,Initial Contact,12,960,Jane Black,Completed,2023-07-21,2023-07-21 12:00:00,7.113796131718591
7767,594,Employee Recruitment,HR,Job Posting,20,1960,John Black,In Progress,2023-07-20,,0.2470742095317235
7768,70,Employee Recruitment,Finance,Requirements Gathering,8,616,John Doe,Pending,2023-06-06,,2.9221120768508024
7769,27,Invoice Processing,Finance,Receive Invoice,17,1377,Bob White,Pending,2023-04-30,,9.61066390948192
7770,4,Software Development,HR,Review Documents,1,95,Jane Black,Completed,2023-04-05,2023-04-05 01:00:00,0.7591017895115704
7771,810,Customer Onboarding,Marketing,Screen Candidates,15,735,Alex Smith,In Progress,2023-10-04,,5.799293154780813
7772,809,Invoice Processing,Sales,Conduct Interviews,10,370,John Black,Completed,2023-09-16,2023-09-16 10:00:00,8.296899670389568
7773,997,Customer Onboarding,IT,Product Design,11,715,Alice Smith,In Progress,2023-08-18,,5.672990414401196
7774,391,Invoice Processing,Sales,Screen Candidates,9,513,John Black,Pending,2023-01-16,,2.379927201144325
7775,8,Customer Onboarding,Finance,Approve Invoice,14,952,Jane Black,In Progress,2023-08-05,,3.8998893804872994
7776,123,Product Launch,Finance,Product Design,3,180,Charlie Brown,Pending,2023-06-28,,9.27664403986864
7777,534,Software Development,HR,Receive Invoice,17,952,Charlie Doe,Completed,2023-08-16,2023-08-16 17:00:00,9.555447208714828
7778,699,Customer Onboarding,Sales,Initial Contact,15,510,Bob Smith,In Progress,2023-10-11,,0.4749512269718536
7779,427,Software Development,Marketing,Job Posting,8,712,Charlie Brown,Pending,2023-04-04,,0.1393058982591566
7780,514,Employee Recruitment,HR,Verify Invoice,20,620,Charlie Black,In Progress,2023-03-25,,7.393258239260058
7781,933,Software Development,IT,Receive Invoice,6,468,Jane Doe,Completed,2023-02-17,2023-02-17 06:00:00,5.796110616204137
7782,557,Invoice Processing,Marketing,Review Documents,9,378,Bob Brown,In Progress,2023-12-03,,1.5115166542546088
7783,467,Employee Recruitment,Finance,Conduct Interviews,17,493,Alice White,Pending,2023-02-12,,0.9548398179328388
